ID,tour_num,D_TRA1_SMONTH,D_TRA1_S_Day,D_TRA1_COST,D_TRA1_NUM,D_TRA1_1_SPOT,over_sati,inten_revis,inten_recom,BSEX,SAGE,BJOB,BEDU,BMAR,BARA
26310110931_40808,1,2,0,500000,3,21310,4,4,4,2,35,4,4,2,7
26310111321_69902,1,3,1,300000,3,21140,4,4,4,1,23,1,4,1,7
26310111321_69907,1,3,1,300000,3,37360,5,4,4,2,38,1,4,2,7
26310111581_95795,1,4,1,300000,2,21090,5,4,4,2,32,1,4,2,7
26310112001_143483,1,5,0,160000,1,21130,4,4,4,2,37,11,4,2,7
26310112001_143490,1,5,0,100000,1,21140,4,4,4,1,24,1,4,1,7
26310120141_157766,1,6,0,100000,2,37020,4,4,4,2,36,1,3,1,7
26310120701_184298,1,7,0,100000,1,38320,4,4,4,2,38,11,4,2,7
2631012097A_40872,1,2,1,300000,3,38360,5,5,5,2,22,12,4,1,7
2631012097A_40876,1,2,1,200000,4,21090,4,4,4,2,35,1,4,2,7
26310121531_215146,1,8,0,70000,1,37020,4,4,3,1,31,1,4,2,7
26310121531_215175,1,8,0,150000,3,21310,4,4,4,1,22,13,3,1,7
26310130281_245692,1,9,0,60000,3,38030,4,3,3,1,24,1,3,1,7
26310130281_245695,1,9,1,70000,3,21090,4,3,3,2,38,11,4,2,7
26310130661_273649,1,10,0,80000,2,21310,4,4,4,1,27,1,4,1,7
26310130661_273695,1,10,2,400000,4,21040,4,4,4,2,35,1,4,2,7
2631013082A_142485,2,3,0,150000,3,37020,4,4,4,2,39,11,4,2,7
2631013082A_69967,1,3,0,100000,2,21010,4,4,4,1,22,1,4,1,7
26310131401_328257,1,11,0,100000,2,21140,4,4,4,2,25,1,4,1,7
26310131401_328260,1,11,0,50000,1,21140,4,4,4,1,25,1,4,1,7
2631013Q01A_142507,1,4,1,300000,3,21100,4,4,4,2,37,1,4,2,7
2631013Q01A_95835,1,4,0,300000,2,21140,4,4,4,2,23,1,4,1,7
2631014079A_126049,1,5,1,200000,1,38050,4,4,4,1,39,1,4,1,7
2631014138A_155037,1,6,0,150000,3,21310,4,4,4,1,34,1,4,2,7
2631014138A_155042,1,6,2,1500000,2,39020,4,4,4,2,32,1,4,2,7
26310141721_12919,1,1,0,150000,2,21140,4,4,4,1,25,1,4,1,7
26310141721_12954,1,1,0,200000,2,38100,5,5,4,2,23,13,4,1,7
2631014220A_184342,1,7,0,500000,1,11020,4,4,4,2,36,3,4,1,7
2631014276A_215209,1,8,0,150000,3,37020,4,4,4,1,24,13,4,1,7
2631014276A_215229,1,8,1,300000,3,38350,4,4,4,2,37,1,4,2,7
26310310171_40888,1,2,0,100000,3,21100,4,4,4,2,27,1,4,1,7
2631033014A_273708,1,10,0,200000,4,38340,4,4,4,2,24,12,4,1,7
2631033014A_273709,1,10,0,100000,2,21140,4,4,4,1,25,12,4,1,7
2631033014A_273726,1,10,1,250000,2,38090,4,4,4,1,32,1,4,1,7
2631033014A_273770,1,10,0,150000,4,21120,4,4,4,2,34,1,4,1,7
26310330241_97788,1,4,0,100000,1,21120,5,5,4,1,35,1,4,2,7
26310330241_97804,1,4,0,100000,2,38070,4,4,4,2,22,12,4,1,7
26310330851_126155,1,5,0,250000,2,38090,5,5,4,2,28,1,4,1,7
2631034013A_328375,1,11,1,200000,2,38350,4,4,4,1,27,1,4,1,7
26310340401_155507,1,6,0,150000,3,38060,4,4,3,1,32,1,4,2,7
26310370351_215368,1,8,0,100000,3,38100,4,4,4,2,35,11,3,2,7
26310390331_273795,1,10,0,200000,2,38080,4,4,4,1,28,1,4,1,7
26310390331_273802,1,10,0,130000,4,21140,4,4,4,1,33,1,4,1,7
26310390331_273803,1,10,0,100000,3,37010,4,4,4,2,24,1,4,1,7
2631039074A_301105,1,12,0,40000,3,38080,4,4,4,2,37,11,3,2,7
2631039074A_301110,1,12,0,80000,3,21310,4,4,4,1,31,13,4,1,7
2631039074A_301115,2,12,0,200000,2,37020,4,4,4,2,26,1,4,1,7
2631039074A_301137,1,12,1,500000,5,21090,4,4,4,1,26,1,4,1,7
26310390951_327337,1,11,0,200000,2,37070,4,4,4,2,21,12,4,1,7
26310390951_327397,1,11,1,600000,4,38350,4,4,4,2,35,1,4,2,7
2901011006A_13021,1,1,0,50000,1,34040,4,4,3,1,35,1,4,1,8
29010110151_13046,1,1,3,1800000,2,39010,4,4,4,1,32,1,4,1,8
29010110151_13057,1,1,0,150000,4,34030,4,4,4,1,25,12,4,1,8
29010110461_40971,1,2,1,100000,1,34080,4,4,4,1,38,1,4,1,8
29010110671_68930,1,3,0,30000,1,25030,4,4,4,2,20,12,4,1,8
2901011073A_39091,1,2,0,75000,2,34020,4,4,4,1,28,1,4,1,8
2901011073A_39148,1,2,0,120000,3,35020,4,4,4,2,21,1,4,1,8
2901011080A_68938,1,3,1,200000,1,11140,4,4,4,2,22,12,4,1,8
2901011080A_68985,1,3,0,50000,1,25030,4,4,4,1,33,1,4,1,8
29010110991_97837,1,4,1,200000,1,38110,4,4,4,1,33,1,4,1,8
29010110991_97842,1,4,0,150000,2,35320,4,4,4,1,27,1,4,1,8
29010110991_97848,1,4,0,100000,2,34020,4,4,4,2,33,1,4,1,8
29010111281_126206,1,5,0,40000,1,33360,4,4,4,1,32,1,4,1,8
29010111411_157802,1,6,0,100000,1,34040,4,5,5,2,32,1,4,2,8
29010111411_157811,1,6,0,60000,1,34350,4,4,5,1,35,1,4,2,8
2901011148A_97910,1,4,0,40000,1,33040,4,4,4,1,28,1,4,1,8
2901011148A_97963,1,4,1,400000,4,35020,4,4,4,2,21,1,4,1,8
29010111621_184420,1,7,0,80000,1,35330,4,4,4,1,20,12,4,1,8
29010111621_184442,1,7,0,100000,1,32010,4,4,4,2,30,13,4,1,8
2901011178A_155456,1,6,1,400000,4,35330,5,5,5,2,25,1,4,1,8
2901011178A_155484,1,6,0,50000,2,25040,5,4,4,1,26,13,4,1,8
2901011184A_184648,1,7,0,100000,3,35020,4,4,4,1,32,1,4,2,8
2901011184A_184657,1,7,0,100000,2,34010,4,4,4,1,25,12,4,1,8
29010111891_215411,1,8,0,150000,2,35330,4,4,4,2,31,1,4,2,8
29010111891_215420,1,8,0,300000,4,35020,4,4,4,1,24,1,4,1,8
29010111991_243327,1,9,1,300000,1,35380,4,4,3,1,36,1,4,4,8
29010111991_243361,1,9,1,100000,2,25040,4,4,3,2,25,1,4,1,8
29010111991_243369,1,9,0,100000,4,33040,4,4,4,1,26,1,4,1,8
29010112121_273862,1,10,1,150000,1,37020,4,4,4,1,32,1,4,1,8
29010112121_273897,1,10,0,60000,1,34310,4,4,4,2,21,12,4,1,8
29010112301_328429,1,11,0,100000,2,33360,4,4,4,1,34,1,4,2,8
29010112301_328453,1,11,0,200000,3,35010,5,4,4,2,36,11,4,2,8
2901011243A_215467,1,8,2,600000,4,32340,4,4,4,2,37,11,4,2,8
2901011243A_215496,1,8,2,650000,2,39020,4,4,4,1,35,1,4,2,8
2901011243A_215504,1,8,1,300000,2,21140,4,4,4,1,24,12,4,1,8
2901011251A_245861,1,9,0,90000,2,34060,4,4,4,2,27,1,4,1,8
2901011266A_328462,1,11,0,90000,1,33020,4,4,4,2,22,12,4,1,8
2901011266A_328475,1,11,0,350000,3,36030,4,4,4,2,36,1,4,1,8
2901011266A_328496,1,11,0,400000,3,35020,5,4,4,1,35,1,4,1,8
2901011278A_301209,1,12,1,400000,2,37020,5,5,4,1,26,1,4,1,8
2901011278A_301222,1,12,1,200000,3,34330,5,4,4,2,28,1,4,1,8
2901011285A_13239,2,1,0,45000,3,33040,5,5,5,1,22,12,4,1,8
2901011285A_13240,3,1,2,500000,2,21140,4,4,4,2,24,1,4,1,8
2901011285A_13250,2,1,0,400000,5,23060,3,3,3,1,28,1,4,1,8
2901011293A_39162,1,2,0,70000,1,35010,4,4,4,2,28,1,4,1,8
2901011293A_39178,1,2,0,60000,1,35380,4,4,4,1,25,1,4,1,8
29010113041_301277,1,12,0,30000,2,25030,4,4,4,1,35,1,3,2,8
29010113041_301289,1,12,1,150000,2,25050,4,4,4,2,35,11,3,2,8
2901011307A_69997,1,3,0,100000,2,34020,4,4,4,2,27,1,4,1,8
2901011330A_126495,1,5,0,150000,2,35020,4,4,4,2,27,1,3,1,8
2901011330A_126499,1,5,0,100000,2,34020,4,4,4,1,29,1,4,1,8
2901011341A_155618,1,6,0,80000,1,34330,4,4,4,2,22,12,4,1,8
2901011341A_155636,1,6,0,120000,1,33380,4,4,4,1,23,12,4,1,8
29010113531_13306,1,1,1,900000,3,39020,4,4,4,1,33,1,4,1,8
29010113531_13342,1,1,0,60000,1,34370,4,4,4,2,34,1,4,2,8
2901011354A_184663,1,7,0,60000,1,34020,4,4,4,1,20,12,4,1,8
2901011354A_184677,1,7,0,200000,1,21090,4,4,4,2,22,12,4,1,8
2901011354A_184705,1,7,2,500000,1,39020,5,4,4,1,28,1,4,1,8
29010310031_40982,1,2,0,50000,2,33040,4,4,4,2,32,1,4,1,8
29010310031_41004,1,2,0,130000,3,35010,4,4,4,1,28,1,4,1,8
29010310031_41065,1,2,0,30000,1,33330,4,4,4,1,31,1,4,1,8
29010310121_69005,1,3,0,100000,1,32010,4,4,4,1,26,1,3,1,8
29010310241_98386,1,4,1,200000,4,32380,5,5,5,1,35,3,4,2,8
29010320121_123935,1,5,0,300000,2,26020,5,4,4,2,34,13,3,1,8
29010320121_123941,1,5,2,200000,3,24010,5,4,4,1,34,1,4,2,8
2901032027A_215516,1,8,1,150000,1,11130,5,5,5,1,23,12,4,1,8
2901032027A_215548,1,8,1,250000,1,33030,4,4,4,2,35,1,4,1,8
29010330111_155666,1,6,1,250000,3,33030,5,4,4,1,37,1,4,2,8
29010330111_155699,1,6,0,150000,3,36320,4,4,4,1,26,1,3,1,8
29010330231_184736,1,7,1,500000,6,34380,4,4,4,1,29,1,3,1,8
29010330541_213349,1,8,2,1080000,1,39010,4,4,5,1,28,1,4,1,8
29010330541_213414,1,8,1,350000,1,34380,4,4,4,1,35,1,4,1,8
29010340191_246001,1,9,0,200000,2,36400,5,5,4,1,28,2,3,2,8
2901034025A_246065,1,9,0,80000,1,35330,4,4,4,1,21,12,4,1,8
2901034025A_246083,1,9,0,90000,1,35370,4,4,4,2,32,3,4,1,8
2901034039A_273982,1,10,0,300000,4,33020,4,4,4,2,33,1,4,1,8
2901034039A_273985,1,10,1,500000,4,35330,5,4,4,1,27,1,4,1,8
29010340471_274051,1,10,0,150000,3,34050,4,4,3,1,21,1,4,1,8
29010340471_274063,1,10,0,150000,3,34370,4,4,4,1,34,1,4,1,8
29010340691_330368,1,11,0,150000,4,25030,4,4,4,2,29,12,4,1,8
29010340691_330384,1,11,2,1000000,4,39020,4,4,4,1,37,1,4,2,8
29010350101_301322,1,12,0,300000,2,35380,4,4,4,1,29,1,4,1,8
29010350101_301334,1,12,0,100000,2,25030,4,4,4,1,32,13,4,1,8
29010350101_301342,1,12,0,500000,1,11240,4,4,4,2,20,12,4,1,8
29010350231_13080,1,1,1,150000,1,31370,4,5,4,2,21,12,4,1,8
29010350231_13094,1,1,1,200000,1,33380,5,4,4,1,22,1,4,1,8
29010350321_41110,1,2,0,27200,1,33040,4,4,3,1,37,1,4,1,8
29010350321_41114,1,2,0,30000,1,25030,4,4,4,2,35,1,4,1,8
29010350431_69135,1,3,0,60000,2,34060,4,4,4,2,34,1,4,1,8
29010350511_96087,1,4,0,60000,3,34020,5,4,4,2,38,11,4,2,8
29010350731_123973,1,5,0,70000,3,34020,4,4,4,2,34,11,4,2,8
29010350731_124006,1,5,1,180000,2,34020,5,4,4,1,24,12,4,1,8
29010360251_155758,1,6,0,100000,2,35330,4,4,4,2,35,1,3,1,8
29010360251_155767,1,6,1,200000,4,34360,4,4,4,1,35,1,4,2,8
29010360441_184860,1,7,0,200000,2,37020,4,4,4,2,25,1,4,1,8
29010360441_184871,1,7,1,300000,3,35040,5,4,4,1,33,1,4,2,8
29010360551_213438,1,8,1,180000,1,34030,5,4,5,1,24,12,4,1,8
29010360551_213446,1,8,1,150000,1,34080,5,5,5,1,28,1,4,1,8
29010360551_213484,1,8,1,380000,2,35050,5,5,5,2,29,1,4,1,8
2901036064A_330435,1,11,0,50000,2,25030,4,4,4,1,25,1,4,1,8
29010370121_243631,1,9,0,100000,2,34050,4,4,4,2,25,1,4,1,8
29010370121_243632,1,9,0,100000,2,34010,4,3,3,1,31,1,4,1,8
29010370121_243635,1,9,0,150000,4,25050,4,4,4,2,39,11,3,2,8
29010370321_274180,1,10,0,350000,3,34080,4,5,5,1,22,12,4,1,8
29010390051_302335,1,12,1,580000,6,32060,4,5,4,1,25,1,3,1,8
29010390051_302340,1,12,0,200000,4,34020,4,4,4,2,25,1,3,1,8
29010390051_302341,1,12,0,350000,4,33020,4,4,4,1,35,1,3,2,8
2901039009A_301409,1,12,0,150000,1,34010,4,4,5,2,21,12,4,1,8
2901039009A_301419,1,12,1,300000,1,35020,5,5,5,1,32,1,4,1,8
2901053009A_13151,2,1,2,980000,3,39020,3,4,3,1,32,1,4,1,8
2901053026A_39212,1,2,1,380000,2,37020,5,4,5,1,34,1,4,1,8
2901053026A_39213,1,2,0,50000,2,25040,5,4,4,2,34,1,4,1,8
2901053060A_96133,1,4,0,120000,1,32040,4,4,4,2,32,1,4,1,8
2901053078A_124038,1,5,0,100000,1,32030,4,4,4,2,29,1,4,1,8
2901053113A_155838,1,6,0,120000,3,34330,4,4,4,1,35,1,4,2,8
2901053113A_155840,1,6,2,1800000,3,39020,4,5,4,2,25,1,4,1,8
2901053113A_155845,1,6,1,300000,4,36360,5,4,4,1,38,1,4,2,8
2901053131A_184940,1,7,0,100000,2,35010,4,4,4,2,26,1,4,1,8
2901053131A_184942,1,7,1,100000,2,33380,4,4,4,2,32,11,4,2,8
2901053131A_184966,1,7,0,50000,2,25030,4,4,4,1,35,1,4,2,8
2901053163A_215568,1,8,1,300000,3,34380,5,4,4,2,38,11,4,2,8
2901053163A_215600,1,8,1,200000,2,33380,4,5,4,1,21,12,4,1,8
2901053178A_243404,1,9,0,80000,1,35370,4,4,4,2,31,3,4,1,8
2901053178A_243428,1,9,0,60000,1,25030,3,3,3,1,33,1,4,1,8
2901053195A_274205,2,10,0,200000,2,25040,3,4,4,1,36,1,4,2,8
2901053195A_274236,1,10,2,1600000,3,21090,5,4,5,2,33,11,4,2,8
2901056002A_328572,1,11,1,200000,4,35310,4,4,3,2,36,1,4,2,8
2901056002A_328583,1,11,0,80000,4,34020,4,4,4,1,25,12,3,1,8
2901056002A_328585,1,11,2,350000,2,38050,4,4,4,1,37,1,4,4,8
2901056017A_301459,1,12,3,1000000,3,39010,5,4,4,2,34,3,4,1,8
2901056017A_301472,1,12,0,100000,3,25040,5,4,4,1,25,12,4,1,8
2901056017A_301508,1,12,0,40000,4,34310,4,4,4,1,37,1,4,2,8
2901056032A_13192,1,1,0,500000,2,31060,4,4,4,2,34,11,4,2,8
2901056032A_13210,1,1,1,300000,4,33340,4,4,4,2,25,12,4,1,8
2901056050A_39269,1,2,0,700000,10,34020,4,4,4,2,23,12,4,1,8
2901056050A_39287,1,2,0,150000,3,34050,4,4,4,2,35,3,4,2,8
2901056094A_124077,1,5,0,100000,1,35370,4,4,4,2,33,1,4,1,8
2901056109A_155900,1,6,0,50000,2,25030,4,4,4,2,28,1,4,1,8
2901056109A_155921,1,6,0,100000,1,34030,4,4,4,1,36,1,4,2,8
2901056123A_185417,1,7,2,1500000,3,39020,4,4,4,1,36,1,4,2,8
2901056123A_185429,1,7,1,400000,2,32030,4,4,4,2,34,1,4,2,8
2901056123A_185438,1,7,1,300000,2,36030,4,4,4,1,37,1,4,1,8
2901056138A_213595,1,8,0,70000,3,34050,4,4,4,1,37,3,4,2,8
2901056138A_213612,1,8,0,50000,3,33320,4,4,4,1,26,1,4,1,8
2901056153A_243468,1,9,1,600000,3,32330,4,4,4,1,25,1,4,1,8
2901056153A_243495,1,9,1,500000,2,33380,5,4,4,2,35,1,4,1,8
2901056174A_274268,1,10,2,1500000,4,21140,5,5,5,1,26,1,4,1,8
2901058008A_330475,1,11,1,200000,2,34060,4,4,4,1,36,1,4,2,8
2901058008A_330477,1,11,0,200000,3,35010,4,4,3,2,37,1,4,2,8
2901058008A_330491,1,11,0,250000,3,38050,4,4,4,2,32,1,4,2,8
2901058048A_301587,1,12,1,200000,1,11140,4,4,4,1,21,12,4,1,8
2901058060A_13367,1,1,2,100000,1,34040,5,4,4,1,34,1,4,1,8
2901058060A_13378,1,1,2,100000,1,25040,4,4,4,2,32,1,4,2,8
2901058060A_13426,1,1,0,240000,1,25030,4,4,4,1,24,1,4,1,8
2901058071A_39320,1,2,2,500000,2,32030,4,4,3,2,36,1,4,2,8
2901058071A_39383,1,2,2,500000,1,32340,5,5,4,1,20,12,4,1,8
2901058214A_96259,1,4,0,90000,3,34020,4,5,5,2,36,1,4,2,8
2901058272A_124169,1,5,0,150000,2,34030,4,4,4,1,24,1,3,1,8
2901059047A_185459,1,7,1,400000,3,34030,4,4,4,1,22,12,4,1,8
2901059047A_185469,1,7,0,150000,1,24020,4,4,4,1,30,1,4,1,8
2901059047A_185514,1,7,1,250000,1,32330,4,5,5,2,35,1,4,2,8
2901059047A_185529,1,7,1,500000,4,34380,4,4,4,2,37,1,4,2,8
2901059061A_215621,1,8,1,150000,1,34030,5,5,4,1,37,1,4,2,8
2901059061A_215642,1,8,1,150000,1,33020,5,5,4,1,38,1,4,2,8
2901059061A_215663,1,8,2,180000,1,34380,5,5,4,2,33,1,4,2,8
2901059081A_243729,1,9,1,540000,3,21090,4,4,4,2,25,1,4,1,8
2901059114A_330576,1,11,0,200000,3,33040,5,4,4,2,22,12,4,1,8
2901059114A_330578,1,11,1,200000,2,35330,5,4,5,1,34,1,4,2,8
2901059129A_301663,1,12,1,50000,4,25010,4,4,4,2,37,11,4,2,8
2901059129A_301711,1,12,0,120000,4,34030,4,4,4,2,36,11,4,2,8
2901059129A_301727,1,12,0,100000,2,34030,5,4,4,1,35,1,4,1,8
2901059156A_41195,1,2,1,700000,4,36400,4,4,3,2,35,1,4,1,8
2901059156A_41243,1,2,0,250000,3,34050,4,4,3,1,38,1,4,2,8
2901060010A_67647,1,3,1,700000,4,32030,5,4,4,2,32,1,4,1,8
2901060024A_96327,1,4,0,923400,3,31280,4,4,4,2,36,1,4,2,8
2901060024A_96355,1,4,0,60000,1,34030,4,4,3,1,35,1,4,1,8
2901060182A_155983,1,6,0,100000,2,35010,4,4,4,2,32,1,4,1,8
2901060182A_155999,1,6,0,100000,3,34030,4,4,4,1,36,1,4,2,8
2901060182A_156026,1,6,1,600000,4,34380,4,4,4,2,38,3,4,2,8
2901060198A_185544,1,7,0,70000,1,25030,4,4,3,1,38,1,4,1,8
2901060198A_185558,1,7,1,130000,1,31370,4,4,4,1,20,12,4,1,8
2901060198A_185559,1,7,0,100000,1,35010,4,4,4,2,30,3,4,1,8
2901060214A_215680,1,8,0,350000,4,34030,4,3,3,2,36,1,4,2,8
2901060214A_215731,1,8,1,800000,4,36360,4,4,3,1,32,1,4,1,8
2901060235A_243530,1,9,1,200000,4,11030,4,3,4,2,36,1,4,2,8
2901060235A_243540,1,9,1,300000,2,36400,4,3,4,1,35,1,4,2,8
2901060235A_243544,1,9,1,200000,3,34030,4,4,4,2,36,1,4,2,8
2901060249A_274364,1,10,0,80000,1,35330,4,4,4,2,32,1,4,1,8
2901060249A_274391,1,10,1,150000,1,35370,4,4,4,2,33,1,4,1,8
2901060266A_327407,1,11,0,120000,2,34050,4,4,4,1,23,1,4,2,8
2901060266A_327414,1,11,1,300000,3,34340,4,4,4,1,35,1,4,2,8
2901060266A_327420,1,11,1,250000,2,25030,4,4,4,2,24,1,4,1,8
2901061092A_301775,1,12,0,150000,1,21090,4,4,4,2,31,1,4,1,8
2901061109A_13540,1,1,1,800000,3,35330,4,4,4,1,36,1,4,1,8
2901061109A_13570,1,1,0,120000,2,35330,5,4,3,2,35,1,4,2,8
2901061142A_68497,1,3,0,100000,2,25040,4,3,3,2,24,12,4,1,8
2901061159A_96406,1,4,2,1500000,3,39010,5,5,4,2,28,1,4,1,8
2901061159A_96409,1,4,0,100000,2,33380,4,5,4,1,27,1,4,1,8
2901061175A_126524,1,5,2,1500000,3,39010,4,4,4,1,28,1,4,1,8
2901061175A_126534,1,5,1,320000,4,33330,4,4,4,2,32,1,4,1,8
2901061175A_126547,1,5,0,120000,2,35020,4,4,4,2,25,1,4,1,8
2901062031A_184481,1,7,1,700000,4,32060,4,4,4,2,34,1,4,2,8
2901062031A_184486,1,7,1,500000,2,32030,4,4,4,1,34,1,4,1,8
2901062031A_184490,1,7,2,600000,6,32030,4,4,4,2,36,1,4,2,8
2901062031A_184509,1,7,1,200000,2,34030,4,4,4,2,25,1,4,1,8
2901062185A_215739,1,8,1,500000,3,35050,5,4,4,2,35,1,4,1,8
2901062185A_215746,1,8,1,800000,4,32070,4,4,4,1,27,1,4,1,8
2901062265A_243608,1,9,0,100000,2,34030,4,4,4,1,32,3,3,2,8
2901062265A_243627,1,9,2,900000,2,39020,5,5,5,2,25,1,4,1,8
2901062337A_274417,1,10,1,250000,4,34330,4,4,3,2,38,1,3,2,8
2901062337A_274430,1,10,2,1000000,3,39020,4,4,4,1,32,1,4,1,8
2901062337A_274451,1,10,2,3000000,3,39020,5,5,5,2,36,1,4,1,8
2901062365A_327453,1,11,0,200000,3,35010,5,4,4,2,20,1,4,1,8
2901062365A_327489,1,11,0,160000,4,34030,4,4,4,1,34,3,3,2,8
2901062394A_301827,1,12,0,150000,3,35020,4,4,4,2,38,1,4,2,8
3101154090A_13585,1,1,0,100000,1,11240,4,4,4,2,26,1,4,1,9
3101154090A_13593,1,1,0,150000,3,32340,4,3,3,1,33,1,4,2,9
3101154090A_13612,1,1,0,100000,2,11030,4,3,3,1,27,1,4,1,9
31011540981_13674,1,1,0,200000,4,31020,3,4,4,2,32,11,4,2,9
31011551201_39400,1,2,1,200000,4,25040,4,4,4,2,37,1,4,2,9
31011551201_39410,1,2,0,100000,1,11010,4,3,3,1,26,1,3,1,9
31011551201_39417,1,2,0,100000,4,34010,4,4,4,1,37,1,4,2,9
3101155210A_39484,1,2,0,250000,2,38380,4,4,4,1,36,1,4,2,9
3101156081A_67806,1,3,0,60000,1,31380,5,4,4,2,28,1,4,1,9
3101156081A_67811,1,3,0,100000,4,33380,4,4,3,1,38,1,4,2,9
3101156081A_67817,1,3,0,70000,1,32410,5,4,4,1,27,1,4,1,9
31011570491_68755,1,3,0,200000,3,37040,4,4,4,1,39,1,4,2,9
31011570491_68773,1,3,0,150000,4,31370,4,4,4,2,37,1,4,2,9
3101157099A_98400,1,4,0,20000,1,11030,4,4,4,2,26,1,4,1,9
3101157099A_98401,1,4,1,150000,4,33380,4,4,4,1,34,1,4,2,9
3101157099A_98421,1,4,0,15000,1,11130,4,4,4,2,37,11,4,2,9
31011580411_98486,1,4,0,50000,1,31370,5,4,4,2,22,1,3,1,9
31011581671_126588,1,5,1,400000,2,32030,4,5,4,2,27,1,4,1,9
3101160039A_126646,1,5,0,200000,1,11240,4,4,4,2,23,1,4,1,9
3101160039A_126693,1,5,3,1500000,2,39010,4,4,4,1,31,1,4,1,9
31011600501_156182,1,6,0,100000,3,31090,3,4,3,1,32,13,4,1,9
31011600501_156184,1,6,1,240000,4,31180,4,4,4,1,26,1,4,1,9
31011600501_156199,1,6,0,30000,2,31110,5,4,4,2,22,12,4,1,9
31011600501_156214,1,6,1,800000,3,22060,5,4,4,2,38,11,3,2,9
31011601931_184526,1,7,1,230000,3,31150,5,4,4,2,39,11,4,2,9
31011601931_184527,1,7,0,80000,1,31140,4,4,3,1,38,1,4,1,9
31011601931_184539,1,7,0,180000,2,35010,5,4,4,2,22,12,4,1,9
31011601931_184558,1,7,1,150000,1,32330,4,4,4,1,26,1,4,1,9
31011611501_215784,1,8,0,120000,3,31170,4,4,4,2,37,1,4,2,9
31011611501_215820,1,8,0,150000,3,32010,4,4,4,1,28,1,4,1,9
31011611501_215832,1,8,0,110000,3,34380,3,3,3,1,37,1,4,2,9
3101162081A_156263,1,6,1,250000,2,32030,4,4,4,2,28,1,4,2,9
3101162081A_156278,1,6,1,450000,3,32030,5,4,4,1,39,1,4,2,9
3101162081A_156287,1,6,1,360000,4,32330,4,4,4,1,26,1,4,1,9
3101162183A_184577,1,7,0,50000,2,31060,3,4,3,2,35,1,4,2,9
3101162183A_184595,1,7,0,120000,2,31130,4,3,3,1,32,1,4,1,9
3101162183A_184613,1,7,1,120000,1,29010,4,4,4,1,32,1,4,1,9
3101163094A_213506,1,8,0,80000,3,31040,3,4,4,1,35,1,4,2,9
3101163094A_213573,1,8,0,100000,3,31240,3,4,3,2,37,11,4,2,9
31012530571_243780,1,9,0,150000,2,32020,4,4,4,2,28,1,4,1,9
31012531891_271294,1,10,1,150000,2,31240,5,5,4,2,21,1,4,1,9
31012531891_271304,1,10,2,1500000,4,39010,4,4,4,2,37,11,4,2,9
31012541221_327499,1,11,1,450000,2,11020,5,4,4,2,39,1,3,4,9
3101255061A_345100,1,9,0,150000,3,31110,4,4,4,2,35,1,4,2,9
31012551791_301846,1,12,0,120000,3,31240,4,4,4,2,22,12,4,1,9
31012551791_301848,1,12,0,290000,4,31190,4,4,4,1,26,1,4,1,9
3101256010A_274465,1,10,0,100000,3,31150,5,4,4,1,35,1,4,2,9
3101256010A_274466,1,10,0,100000,2,31020,4,4,4,2,27,1,4,1,9
3101256010A_274495,1,10,2,500000,3,39020,5,4,4,2,27,1,4,1,9
31012561731_13684,1,1,1,300000,1,32340,5,5,4,1,21,1,3,1,9
31012571001_143380,1,2,0,200000,1,11230,4,4,4,2,25,1,4,1,9
31012571001_43486,1,2,0,70000,2,11010,4,4,4,1,27,1,4,1,9
31012571001_43515,1,2,0,200000,3,35010,4,3,3,1,38,1,3,2,9
31012571001_43539,1,2,0,250000,4,31050,4,3,3,2,37,1,4,2,9
3101260048A_327547,1,11,0,50000,1,11210,3,4,4,2,27,1,4,1,9
3101260048A_327558,1,11,3,700000,1,39020,4,4,4,1,26,12,4,2,9
31012600571_71910,1,3,0,60000,1,11010,4,4,4,2,25,1,4,1,9
31012600571_71929,1,3,0,50000,1,11210,4,4,4,1,28,1,4,1,9
3101261190A_302115,1,12,0,50000,1,31200,4,4,4,2,38,11,4,2,9
3101261190A_302140,1,12,0,50000,1,31150,4,4,4,1,29,1,3,1,9
31012612251_129330,1,5,0,200000,3,23050,4,4,4,2,37,1,4,2,9
3101264024A_13759,1,1,1,100000,1,31240,4,4,4,1,33,1,4,1,9
3101264159A_143332,1,2,0,50000,1,11210,4,4,4,2,37,1,4,2,9
3101264159A_44386,1,2,0,150000,1,21010,4,4,4,1,26,12,4,1,9
3101264159A_44389,1,2,0,200000,3,32070,4,3,4,1,36,1,4,2,9
3101266060A_129354,1,5,1,200000,2,34350,4,4,4,2,33,1,4,1,9
31013530611_159083,1,6,0,100000,1,34380,4,4,4,1,35,1,4,1,9
31013530611_159094,1,6,1,300000,2,35010,4,4,4,1,33,1,3,1,9
31013530611_159151,1,6,0,150000,3,31370,4,4,4,2,37,1,3,2,9
3101353092A_159157,1,6,0,80000,1,34380,4,4,4,2,31,1,4,1,9
3101353092A_159164,1,6,0,50000,1,32010,4,4,4,1,34,1,4,2,9
31013541201_187548,1,7,1,800000,3,36350,4,4,4,2,31,1,3,1,9
3101355098A_187614,1,7,1,100000,1,33380,4,4,4,1,33,1,4,4,9
3101355098A_187623,1,7,2,100000,1,31240,4,4,4,1,20,12,4,1,9
3101355098A_187670,1,7,1,90000,1,31370,4,4,4,2,21,1,4,1,9
31013560941_218086,1,8,2,500000,3,36420,4,4,4,2,38,1,3,2,9
